Timestamp,Temperature,Humidity,WaveLength1,WaveLength2,Occupants,Activity,DoorState,WindowState,Group
2017-01-25 16:29:00,22.31986666666666,43.34837333333335,208.4190666666667,536.9733333333331,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:30:00,22.31213333333333,43.40389333333336,208.24786666666668,537.4026666666665,1.0,3.0,0.0,0.0,2.0
2017-01-25 16:31:00,22.30666666666667,43.35525333333334,178.47613333333337,453.4373333333336,1.0,3.0,1.0,0.0,2.0
2017-01-25 16:32:00,22.27373333333334,43.380720000000025,144.17160000000007,357.20533333333344,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:33:00,22.24333333333335,43.393066666666684,144.38120000000006,357.14400000000006,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:34:00,22.221200000000003,43.37476000000004,144.6289333333334,357.2666666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:35:00,22.19879999999999,43.331,144.2094666666667,356.8373333333335,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:36:00,22.179599999999994,43.33306666666669,144.32426666666672,357.8186666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:37:00,22.15893333333333,43.27966666666666,144.1525333333334,356.8373333333333,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:38:00,22.1388,43.222560000000044,144.20960000000005,356.40800000000013,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:39:00,22.125733333333333,43.22090666666666,144.34306666666672,356.65333333333353,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:40:00,22.109466666666663,43.23706666666668,144.15253333333334,355.6106666666669,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:41:00,22.09626666666667,43.221933333333325,144.05693333333338,357.1440000000003,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:42:00,22.084,43.21712,144.17173333333335,355.8560000000001,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:43:00,22.06933333333333,43.20414666666666,144.15226666666666,357.0213333333334,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:44:00,22.05453333333334,43.20573333333333,144.8005333333334,357.2053333333335,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:45:00,22.044133333333342,43.21006666666669,144.07613333333336,356.59200000000027,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:46:00,22.032799999999995,43.19060000000001,144.4573333333334,357.14400000000006,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:47:00,22.01893333333333,43.17329333333337,144.53333333333333,356.96000000000015,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:48:00,22.006666666666664,43.20036,144.57146666666674,356.4080000000002,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:49:00,21.994933333333325,43.204733333333344,144.4002666666667,355.9173333333336,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:50:00,21.982399999999984,43.172840000000015,144.11426666666665,356.8986666666667,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:51:00,21.970799999999993,43.165773333333384,144.19053333333338,356.3466666666668,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:52:00,21.960799999999992,43.16100000000004,144.15253333333337,356.8373333333335,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:53:00,21.95133333333333,43.16916000000002,144.19066666666671,357.1440000000001,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:54:00,21.943066666666667,43.14056000000003,144.13333333333333,356.59200000000004,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:55:00,21.933600000000002,43.11796,144.01906666666667,356.4693333333335,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:56:00,21.92786666666666,43.10974666666668,144.19066666666674,356.22400000000016,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:57:00,21.92053333333333,43.10156,144.72413333333338,355.91733333333343,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:58:00,21.91373333333334,43.085373333333344,144.2670666666667,356.71466666666686,0.0,0.0,0.0,0.0,2.0
2017-01-25 16:59:00,21.905200000000004,43.079346666666666,144.1525333333334,356.1626666666669,0.0,0.0,0.0,0.0,2.0
2017-01-25 17:00:00,21.900294117647064,43.04435294117648,144.57941176470587,357.44705882352935,0.0,0.0,0.0,0.0,2.0
2017-01-26 12:43:00,22.192,40.73845,245.99899999999997,1004.8699999999999,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:44:00,22.189866666666674,40.73585333333334,246.18973333333324,1003.1680000000005,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:45:00,22.18680000000001,40.73414666666668,244.4563999999999,989.2453333333331,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:46:00,22.180000000000003,40.656026315789475,244.64289473684212,990.5131578947364,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:47:00,22.175540540540545,40.81324324324326,243.68756756756767,986.3891891891892,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:48:00,22.171710526315792,40.74930263157895,244.45499999999993,995.9,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:49:00,22.173243243243242,40.730094594594604,244.88337837837827,999.3189189189188,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:50:00,22.17426666666667,40.73854666666667,246.0945333333333,1011.3866666666667,0.0,0.0,0.0,0.0,3.0
2017-01-26 12:51:00,22.173333333333343,40.743466666666684,246.8181333333332,1014.6373333333332,0.0,0.0,0.0,0.0,3.0
